scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,boardingtime,success,shuttleID,arrivaltime,increased_time,pathChanged
2026-03-03 13:25:07_100_0.3_99,1,3,dynamic_1,"(126.85757849674184, 37.303829603801084)",0203,99,SHUTTLE0004,149.24853594961706,163.24853594961706,99.0,224.0,True,SHUTTLE0004,429.0,41.751464050382936,
2026-03-03 13:25:07_100_0.3_99,2,3,dynamic_2,"(126.83710353521477, 37.29673584885672)",0203,216,SHUTTLE0002,118.36318687893832,276.36318687893834,216.0,321.0,True,SHUTTLE0002,908.0,310.63681312106166,1.0
2026-03-03 13:25:07_100_0.3_99,3,2,dynamic_3,"(126.83112376585535, 37.31003008752434)",0456,374,SHUTTLE0003,115.14918045207816,219.14918045207816,374.0,499.0,True,SHUTTLE0003,675.0,-43.149180452078156,
2026-03-03 13:25:07_100_0.3_99,4,3,dynamic_4,"(126.83272632419724, 37.29878869192734)",0332,423,SHUTTLE0002,101.23087387001357,299.23087387001357,423.0,518.0,True,SHUTTLE0002,753.0,-64.23087387001357,
2026-03-03 13:25:07_100_0.3_99,5,3,dynamic_5,"(126.83992535347248, 37.3033962779653)",0349,484,SHUTTLE0004,155.1989389103506,169.1989389103506,484.0,894.0,True,SHUTTLE0004,1029.0,-34.19893891035059,1.0
2026-03-03 13:25:07_100_0.3_99,6,2,dynamic_6,"(126.83453199358696, 37.297030024259826)",0050,550,SHUTTLE0003,219.29835276302128,42.2983527630213,550.0,710.0,True,SHUTTLE0003,755.0,2.701647236978701,
2026-03-03 13:25:07_100_0.3_99,7,4,dynamic_7,"(126.83369436917096, 37.311446349838604)",0082,601,SHUTTLE0005,126.33181627374502,28.33181627374502,601.0,757.0,True,SHUTTLE0005,822.0,36.66818372625498,
2026-03-03 13:25:07_100_0.3_99,8,2,dynamic_8,"(126.83844428839588, 37.30231036474904)",0173,619,SHUTTLE0004,12.08673798256517,118.08673798256517,619.0,664.0,True,SHUTTLE0004,779.0,-3.086737982565168,
2026-03-03 13:25:07_100_0.3_99,9,2,dynamic_9,"(126.83845070539763, 37.29602401214217)",0482,632,SHUTTLE0001,270.35814614310056,230.35814614310058,632.0,877.0,True,SHUTTLE0001,1062.0,-45.35814614310058,
2026-03-03 13:25:07_100_0.3_99,10,2,dynamic_10,"(126.8290723048268, 37.310539988455886)",0364,662,SHUTTLE0005,117.93339932770775,154.2697667802177,662.0,897.0,True,SHUTTLE0005,1072.0,20.730233219782292,
2026-03-03 13:25:07_100_0.3_99,11,4,dynamic_11,"(126.8379226722841, 37.29851053152018)",0377,1065,SHUTTLE0003,51.03761094613063,274.0376109461306,1065.0,1110.0,True,SHUTTLE0003,1335.0,-49.0376109461306,
2026-03-03 13:25:07_100_0.3_99,12,2,dynamic_12,"(126.85111501320743, 37.296550061813264)",0274,1071,SHUTTLE0004,0.3473342324738213,273.3473342324738,1071.0,1096.0,True,SHUTTLE0004,1400.0,30.652665767526173,1.0
2026-03-03 13:25:07_100_0.3_99,13,2,dynamic_13,"(126.83956932313102, 37.29534560287707)",0203,1164,SHUTTLE0005,97.15181048698028,267.15181048698025,1164.0,1249.0,True,SHUTTLE0005,,,2.0
