scenario_info,currenttime,shuttle_id,shuttle_state,cur_dst,cur_node,cur_path,cur_psgr,cur_psgr_num
2026-03-03 12:57:24_100_0.3_13,142.0,SHUTTLE0002,MOVE,"[('0349', 'DROPPING', 1, False, -2)]",0155,"['0155', '0147', '0169', 'dynamic_1', '0169', '0408', '0364', '0350', '0123', '0403', '0339', '0404', '0356', '0255', '0153', '0349']",[],0
2026-03-03 12:57:24_100_0.3_13,152.0,SHUTTLE0002,MOVE,"[('0349', 'DROPPING', 1, False, -2)]",0147,"['0147', '0169', 'dynamic_1', '0169', '0408', '0364', '0350', '0123', '0403', '0339', '0404', '0356', '0255', '0153', '0349']",[],0
2026-03-03 12:57:24_100_0.3_13,162.0,SHUTTLE0002,MOVE,"[('0349', 'DROPPING', 1, False, -2)]",0169,"['0169', 'dynamic_1', '0169', '0408', '0364', '0350', '0123', '0403', '0339', '0404', '0356', '0255', '0153', '0349']",[],0
2026-03-03 12:57:24_100_0.3_13,172.0,SHUTTLE0002,MOVE,"[('0349', 'DROPPING', 1, False, -2)]",dynamic_1,"['dynamic_1', '0169', '0408', '0364', '0350', '0123', '0403', '0339', '0404', '0356', '0255', '0153', '0349']",[],0
2026-03-03 12:57:24_100_0.3_13,187.0,SHUTTLE0002,MOVE,"[('0349', 'DROPPING', 1, False, -2)]",dynamic_1,"['dynamic_1', '0169', '0408', '0364', '0350', '0123', '0403', '0339', '0404', '0356', '0255', '0153', '0349']",[1],2
2026-03-03 12:57:24_100_0.3_13,187.0,SHUTTLE0006,MOVE,"[('0132', 'DROPPING', 2, False, -2)]",0355,"['0355', '0072', '0120', '0235', 'dynamic_2', '0235', '0341', '0198', '0006', '0380', '0416', '0473', '0370', '0023', '0427', '0205', '0439', '0387', '0334', '0221', '0348', '0283', '0442', '0479', '0424', '0470', '0346', '0243', '0187', '0248', '0309', '0154', '0217', '0203', '0240', '0466', '0323', '0142', '0231', '0262', '0201', '0280', '0055', '0119', '0132']",[],0
2026-03-03 12:57:24_100_0.3_13,197.0,SHUTTLE0002,MOVE,"[('0349', 'DROPPING', 1, False, -2)]",0169,"['0169', '0408', '0364', '0350', '0123', '0403', '0339', '0404', '0356', '0255', '0153', '0349']",[1],2
2026-03-03 12:57:24_100_0.3_13,197.0,SHUTTLE0006,MOVE,"[('0132', 'DROPPING', 2, False, -2)]",0072,"['0072', '0120', '0235', 'dynamic_2', '0235', '0341', '0198', '0006', '0380', '0416', '0473', '0370', '0023', '0427', '0205', '0439', '0387', '0334', '0221', '0348', '0283', '0442', '0479', '0424', '0470', '0346', '0243', '0187', '0248', '0309', '0154', '0217', '0203', '0240', '0466', '0323', '0142', '0231', '0262', '0201', '0280', '0055', '0119', '0132']",[],0
2026-03-03 12:57:24_100_0.3_13,207.0,SHUTTLE0002,MOVE,"[('0349', 'DROPPING', 1, False, -2)]",0408,"['0408', '0364', '0350', '0123', '0403', '0339', '0404', '0356', '0255', '0153', '0349']",[1],2
2026-03-03 12:57:24_100_0.3_13,207.0,SHUTTLE0006,MOVE,"[('0132', 'DROPPING', 2, False, -2)]",0120,"['0120', '0235', 'dynamic_2', '0235', '0341', '0198', '0006', '0380', '0416', '0473', '0370', '0023', '0427', '0205', '0439', '0387', '0334', '0221', '0348', '0283', '0442', '0479', '0424', '0470', '0346', '0243', '0187', '0248', '0309', '0154', '0217', '0203', '0240', '0466', '0323', '0142', '0231', '0262', '0201', '0280', '0055', '0119', '0132']",[],0
2026-03-03 12:57:24_100_0.3_13,217.0,SHUTTLE0002,MOVE,"[('0349', 'DROPPING', 1, False, -2)]",0364,"['0364', '0350', '0123', '0403', '0339', '0404', '0356', '0255', '0153', '0349']",[1],2
2026-03-03 12:57:24_100_0.3_13,217.0,SHUTTLE0006,MOVE,"[('0132', 'DROPPING', 2, False, -2)]",0235,"['0235', 'dynamic_2', '0235', '0341', '0198', '0006', '0380', '0416', '0473', '0370', '0023', '0427', '0205', '0439', '0387', '0334', '0221', '0348', '0283', '0442', '0479', '0424', '0470', '0346', '0243', '0187', '0248', '0309', '0154', '0217', '0203', '0240', '0466', '0323', '0142', '0231', '0262', '0201', '0280', '0055', '0119', '0132']",[],0
2026-03-03 12:57:24_100_0.3_13,227.0,SHUTTLE0002,MOVE,"[('0349', 'DROPPING', 1, False, -2)]",0350,"['0350', '0123', '0403', '0339', '0404', '0356', '0255', '0153', '0349']",[1],2
2026-03-03 12:57:24_100_0.3_13,227.0,SHUTTLE0006,MOVE,"[('0132', 'DROPPING', 2, False, -2)]",dynamic_2,"['dynamic_2', '0235', '0341', '0198', '0006', '0380', '0416', '0473', '0370', '0023', '0427', '0205', '0439', '0387', '0334', '0221', '0348', '0283', '0442', '0479', '0424', '0470', '0346', '0243', '0187', '0248', '0309', '0154', '0217', '0203', '0240', '0466', '0323', '0142', '0231', '0262', '0201', '0280', '0055', '0119', '0132']",[],0
2026-03-03 12:57:24_100_0.3_13,237.0,SHUTTLE0002,MOVE,"[('0349', 'DROPPING', 1, False, -2)]",0123,"['0123', '0403', '0339', '0404', '0356', '0255', '0153', '0349']",[1],2
2026-03-03 12:57:24_100_0.3_13,242.0,SHUTTLE0006,MOVE,"[('0132', 'DROPPING', 2, False, -2)]",dynamic_2,"['dynamic_2', '0235', '0341', '0198', '0006', '0380', '0416', '0473', '0370', '0023', '0427', '0205', '0439', '0387', '0334', '0221', '0348', '0283', '0442', '0479', '0424', '0470', '0346', '0243', '0187', '0248', '0309', '0154', '0217', '0203', '0240', '0466', '0323', '0142', '0231', '0262', '0201', '0280', '0055', '0119', '0132']",[2],2
2026-03-03 12:57:24_100_0.3_13,247.0,SHUTTLE0002,MOVE,"[('0349', 'DROPPING', 1, False, -2)]",0403,"['0403', '0339', '0404', '0356', '0255', '0153', '0349']",[1],2
2026-03-03 12:57:24_100_0.3_13,252.0,SHUTTLE0006,MOVE,"[('0132', 'DROPPING', 2, False, -2)]",0235,"['0235', '0341', '0198', '0006', '0380', '0416', '0473', '0370', '0023', '0427', '0205', '0439', '0387', '0334', '0221', '0348', '0283', '0442', '0479', '0424', '0470', '0346', '0243', '0187', '0248', '0309', '0154', '0217', '0203', '0240', '0466', '0323', '0142', '0231', '0262', '0201', '0280', '0055', '0119', '0132']",[2],2
2026-03-03 12:57:24_100_0.3_13,262.0,SHUTTLE0006,MOVE,"[('0132', 'DROPPING', 2, False, -2)]",0341,"['0341', '0198', '0006', '0380', '0416', '0473', '0370', '0023', '0427', '0205', '0439', '0387', '0334', '0221', '0348', '0283', '0442', '0479', '0424', '0470', '0346', '0243', '0187', '0248', '0309', '0154', '0217', '0203', '0240', '0466', '0323', '0142', '0231', '0262', '0201', '0280', '0055', '0119', '0132']",[2],2
2026-03-03 12:57:24_100_0.3_13,265.0,SHUTTLE0002,MOVE,[],0339,"['0339', '0403', '0123', '0350', '0364', '0080', '0237', '0050', '0395', '0274', '0456', 'dynamic_3', '0456', '0389', '0162', '0160', '0114', '0158', '0196', '0019', '0237', '0080', '0364', '0350', '0123', '0403', '0339', '0404', '0356', '0255', '0153', '0349']",[1],2
2026-03-03 12:57:24_100_0.3_13,272.0,SHUTTLE0006,MOVE,"[('0132', 'DROPPING', 2, False, -2)]",0198,"['0198', '0006', '0380', '0416', '0473', '0370', '0023', '0427', '0205', '0439', '0387', '0334', '0221', '0348', '0283', '0442', '0479', '0424', '0470', '0346', '0243', '0187', '0248', '0309', '0154', '0217', '0203', '0240', '0466', '0323', '0142', '0231', '0262', '0201', '0280', '0055', '0119', '0132']",[2],2
2026-03-03 12:57:24_100_0.3_13,275.0,SHUTTLE0002,MOVE,[],0403,"['0403', '0123', '0350', '0364', '0080', '0237', '0050', '0395', '0274', '0456', 'dynamic_3', '0456', '0389', '0162', '0160', '0114', '0158', '0196', '0019', '0237', '0080', '0364', '0350', '0123', '0403', '0339', '0404', '0356', '0255', '0153', '0349']",[1],2
2026-03-03 12:57:24_100_0.3_13,282.0,SHUTTLE0006,MOVE,"[('0132', 'DROPPING', 2, False, -2)]",0006,"['0006', '0380', '0416', '0473', '0370', '0023', '0427', '0205', '0439', '0387', '0334', '0221', '0348', '0283', '0442', '0479', '0424', '0470', '0346', '0243', '0187', '0248', '0309', '0154', '0217', '0203', '0240', '0466', '0323', '0142', '0231', '0262', '0201', '0280', '0055', '0119', '0132']",[2],2
2026-03-03 12:57:24_100_0.3_13,285.0,SHUTTLE0002,MOVE,[],0123,"['0123', '0350', '0364', '0080', '0237', '0050', '0395', '0274', '0456', 'dynamic_3', '0456', '0389', '0162', '0160', '0114', '0158', '0196', '0019', '0237', '0080', '0364', '0350', '0123', '0403', '0339', '0404', '0356', '0255', '0153', '0349']",[1],2
2026-03-03 12:57:24_100_0.3_13,292.0,SHUTTLE0006,MOVE,"[('0132', 'DROPPING', 2, False, -2)]",0380,"['0380', '0416', '0473', '0370', '0023', '0427', '0205', '0439', '0387', '0334', '0221', '0348', '0283', '0442', '0479', '0424', '0470', '0346', '0243', '0187', '0248', '0309', '0154', '0217', '0203', '0240', '0466', '0323', '0142', '0231', '0262', '0201', '0280', '0055', '0119', '0132']",[2],2
2026-03-03 12:57:24_100_0.3_13,295.0,SHUTTLE0002,MOVE,[],0350,"['0350', '0364', '0080', '0237', '0050', '0395', '0274', '0456', 'dynamic_3', '0456', '0389', '0162', '0160', '0114', '0158', '0196', '0019', '0237', '0080', '0364', '0350', '0123', '0403', '0339', '0404', '0356', '0255', '0153', '0349']",[1],2
2026-03-03 12:57:24_100_0.3_13,296.0,SHUTTLE0004,MOVE,[],0255,"['0255', '0356', '0404', '0339', '0403', '0123', '0350', '0364', '0080', '0237', '0019', '0196', '0158', '0114', '0131', 'dynamic_4', '0131', '0114', '0160', '0162', '0389', '0456', '0274']",[],0
2026-03-03 12:57:24_100_0.3_13,302.0,SHUTTLE0006,MOVE,"[('0132', 'DROPPING', 2, False, -2)]",0416,"['0416', '0473', '0370', '0023', '0427', '0205', '0439', '0387', '0334', '0221', '0348', '0283', '0442', '0479', '0424', '0470', '0346', '0243', '0187', '0248', '0309', '0154', '0217', '0203', '0240', '0466', '0323', '0142', '0231', '0262', '0201', '0280', '0055', '0119', '0132']",[2],2
2026-03-03 12:57:24_100_0.3_13,305.0,SHUTTLE0002,MOVE,[],0364,"['0364', '0080', '0237', '0050', '0395', '0274', '0456', 'dynamic_3', '0456', '0389', '0162', '0160', '0114', '0158', '0196', '0019', '0237', '0080', '0364', '0350', '0123', '0403', '0339', '0404', '0356', '0255', '0153', '0349']",[1],2
2026-03-03 12:57:24_100_0.3_13,306.0,SHUTTLE0004,MOVE,[],0356,"['0356', '0404', '0339', '0403', '0123', '0350', '0364', '0080', '0237', '0019', '0196', '0158', '0114', '0131', 'dynamic_4', '0131', '0114', '0160', '0162', '0389', '0456', '0274']",[],0
2026-03-03 12:57:24_100_0.3_13,312.0,SHUTTLE0006,MOVE,"[('0132', 'DROPPING', 2, False, -2)]",0473,"['0473', '0370', '0023', '0427', '0205', '0439', '0387', '0334', '0221', '0348', '0283', '0442', '0479', '0424', '0470', '0346', '0243', '0187', '0248', '0309', '0154', '0217', '0203', '0240', '0466', '0323', '0142', '0231', '0262', '0201', '0280', '0055', '0119', '0132']",[2],2
2026-03-03 12:57:24_100_0.3_13,315.0,SHUTTLE0002,MOVE,[],0080,"['0080', '0237', '0050', '0395', '0274', '0456', 'dynamic_3', '0456', '0389', '0162', '0160', '0114', '0158', '0196', '0019', '0237', '0080', '0364', '0350', '0123', '0403', '0339', '0404', '0356', '0255', '0153', '0349']",[1],2
2026-03-03 12:57:24_100_0.3_13,316.0,SHUTTLE0004,MOVE,[],0404,"['0404', '0339', '0403', '0123', '0350', '0364', '0080', '0237', '0019', '0196', '0158', '0114', '0131', 'dynamic_4', '0131', '0114', '0160', '0162', '0389', '0456', '0274']",[],0
2026-03-03 12:57:24_100_0.3_13,322.0,SHUTTLE0006,MOVE,"[('0132', 'DROPPING', 2, False, -2)]",0370,"['0370', '0023', '0427', '0205', '0439', '0387', '0334', '0221', '0348', '0283', '0442', '0479', '0424', '0470', '0346', '0243', '0187', '0248', '0309', '0154', '0217', '0203', '0240', '0466', '0323', '0142', '0231', '0262', '0201', '0280', '0055', '0119', '0132']",[2],2
2026-03-03 12:57:24_100_0.3_13,325.0,SHUTTLE0002,MOVE,[],0237,"['0237', '0050', '0395', '0274', '0456', 'dynamic_3', '0456', '0389', '0162', '0160', '0114', '0158', '0196', '0019', '0237', '0080', '0364', '0350', '0123', '0403', '0339', '0404', '0356', '0255', '0153', '0349']",[1],2
2026-03-03 12:57:24_100_0.3_13,326.0,SHUTTLE0004,MOVE,[],0339,"['0339', '0403', '0123', '0350', '0364', '0080', '0237', '0019', '0196', '0158', '0114', '0131', 'dynamic_4', '0131', '0114', '0160', '0162', '0389', '0456', '0274']",[],0
