scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,boardingtime,success,shuttleID,arrivaltime,increased_time,pathChanged
2026-03-02 22:21:56_100_0.3_49,1,2,dynamic_1,"(126.86427672818044, 37.30156784675677)",0221,38,SHUTTLE0006,148.36160261402912,118.36160261402912,38.0,133.0,True,SHUTTLE0006,258.0,6.638397385970876,
2026-03-02 22:21:56_100_0.3_49,2,4,dynamic_2,"(126.82822441187685, 37.318718238897645)",0274,44,SHUTTLE0003,77.26769046010786,318.2676904601079,44.0,139.0,True,SHUTTLE0003,397.0,-60.26769046010787,
2026-03-02 22:21:56_100_0.3_49,3,2,dynamic_3,"(126.84302239991086, 37.29752858892875)",0481,138,SHUTTLE0004,66.21390296735403,222.21390296735404,138.0,183.0,True,SHUTTLE0004,388.0,-17.213902967354045,
2026-03-02 22:21:56_100_0.3_49,4,2,dynamic_4,"(126.83956428048141, 37.30008618658645)",0197,265,SHUTTLE0002,23.3245103234019,138.3245103234019,265.0,484.0,True,SHUTTLE0002,839.0,216.6754896765981,2.0
2026-03-02 22:21:56_100_0.3_49,5,2,dynamic_5,"(126.83572856254335, 37.2971901624188)",0173,289,SHUTTLE0002,89.10342611249048,22.10342611249049,289.0,364.0,True,SHUTTLE0002,399.0,12.896573887509511,
2026-03-02 22:21:56_100_0.3_49,6,3,dynamic_6,"(126.83809750347578, 37.297434698255124)",0203,372,SHUTTLE0003,136.14503950376368,239.14503950376368,372.0,472.0,True,SHUTTLE0003,1213.0,501.85496049623634,2.0
2026-03-02 22:21:56_100_0.3_49,7,3,dynamic_7,"(126.86598546833551, 37.28464491511535)",0163,475,SHUTTLE0006,275.0423633052516,175.04236330525165,475.0,660.0,True,SHUTTLE0006,765.0,-70.04236330525165,
2026-03-02 22:21:56_100_0.3_49,8,3,dynamic_8,"(126.83767499125025, 37.29763689676519)",0194,476,SHUTTLE0004,214.2651949983695,128.2651949983695,476.0,661.0,True,SHUTTLE0004,756.0,-33.26519499836951,
2026-03-02 22:21:56_100_0.3_49,9,2,dynamic_9,"(126.83299073099708, 37.29715320899819)",0419,499,SHUTTLE0003,51.2805670675476,209.2805670675476,499.0,544.0,True,SHUTTLE0003,1118.0,364.7194329324524,1.0
2026-03-02 22:21:56_100_0.3_49,10,2,dynamic_10,"(126.85161836989718, 37.29687081884626)",0363,534,SHUTTLE0002,135.31692393030045,138.31692393030045,534.0,649.0,True,SHUTTLE0002,774.0,-13.316923930300447,
2026-03-02 22:21:56_100_0.3_49,11,3,dynamic_11,"(126.8634971531289, 37.30277556113148)",0203,683,SHUTTLE0003,170.1129421156647,202.11294211566468,683.0,838.0,True,SHUTTLE0003,1023.0,-17.11294211566468,
2026-03-02 22:21:56_100_0.3_49,12,3,dynamic_12,"(126.83555676835337, 37.294027532586746)",0221,834,SHUTTLE0006,150.0530559033784,267.05305590337844,834.0,929.0,True,SHUTTLE0006,1154.0,-42.053055903378436,
2026-03-02 22:21:56_100_0.3_49,13,2,dynamic_13,"(126.83228526124425, 37.3092725515466)",0082,943,SHUTTLE0004,65.14475898249052,10.144758982490522,943.0,1048.0,True,SHUTTLE0004,1093.0,34.85524101750948,
2026-03-02 22:21:56_100_0.3_49,14,4,dynamic_14,"(126.84306628586238, 37.29650376107641)",0456,981,SHUTTLE0002,163.2457661054246,206.2457661054246,981.0,1116.0,True,SHUTTLE0002,1251.0,-71.2457661054246,
2026-03-02 22:21:56_100_0.3_49,15,2,dynamic_15,"(126.86570792640774, 37.28955994981028)",0348,1028,SHUTTLE0001,378.2471264730395,253.24712647303951,1028.0,1333.0,True,SHUTTLE0001,2008.0,421.75287352696046,1.0
2026-03-02 22:21:56_100_0.3_49,16,3,dynamic_16,"(126.83780759103593, 37.29970999707528)",0002,1356,SHUTTLE0002,109.13485717230515,172.13485717230515,1356.0,1431.0,True,SHUTTLE0002,1990.0,386.86514282769485,2.0
2026-03-02 22:21:56_100_0.3_49,17,3,dynamic_17,"(126.83066229022641, 37.295930518423305)",0203,1423,SHUTTLE0001,266.1575120169376,295.1575120169376,1423.0,1618.0,True,SHUTTLE0001,1863.0,-50.157512016937574,
