scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,boardingtime,success,shuttleID,pathChanged,arrivaltime,increased_time
2026-03-02 22:22:24_100_0.3_52,1,2,dynamic_1,"(126.85194325515381, 37.29680434167286)",0242,32,SHUTTLE0004,55.26878027049583,309.2687802704958,32.0,67.0,True,SHUTTLE0004,1.0,594.0,217.73121972950418
2026-03-02 22:22:24_100_0.3_52,2,4,dynamic_2,"(126.83630054443161, 37.298008499470654)",0386,38,SHUTTLE0002,97.33518535382612,282.3351853538261,38.0,123.0,True,SHUTTLE0002,1.0,718.0,312.6648146461739
2026-03-02 22:22:24_100_0.3_52,3,2,dynamic_3,"(126.84726606254696, 37.315702441393846)",0180,77,SHUTTLE0001,62.34822242093589,164.34822242093588,77.0,172.0,True,SHUTTLE0001,,347.0,10.651777579064117
2026-03-02 22:22:24_100_0.3_52,4,2,dynamic_4,"(126.8430700834262, 37.31674153956371)",0456,86,SHUTTLE0003,128.18201855390322,282.1820185539032,86.0,201.0,True,SHUTTLE0003,,416.0,-67.18201855390322
2026-03-02 22:22:24_100_0.3_52,5,3,dynamic_5,"(126.84867180982586, 37.31359320423937)",0122,119,SHUTTLE0004,154.0674322299708,293.0674322299708,119.0,294.0,True,SHUTTLE0004,,539.0,-48.06743222997079
2026-03-02 22:22:24_100_0.3_52,6,2,dynamic_6,"(126.83370180478235, 37.297216925241656)",0314,253,SHUTTLE0002,217.17230946407932,215.17230946407932,253.0,398.0,True,SHUTTLE0002,,513.0,-100.17230946407932
2026-03-02 22:22:24_100_0.3_52,7,4,dynamic_7,"(126.84672613696229, 37.315457485858346)",0203,309,SHUTTLE0005,154.25699484060192,45.25699484060192,309.0,474.0,True,SHUTTLE0005,,559.0,39.74300515939808
2026-03-02 22:22:24_100_0.3_52,8,2,dynamic_8,"(126.82878243137557, 37.31217495416399)",0274,467,SHUTTLE0001,115.11521823589896,256.11521823589896,467.0,602.0,True,SHUTTLE0001,,807.0,-51.115218235898965
2026-03-02 22:22:24_100_0.3_52,9,4,dynamic_9,"(126.85724449205735, 37.290538973897)",0158,472,SHUTTLE0006,91.15874550907692,295.15874550907694,472.0,527.0,True,SHUTTLE0006,1.0,1041.0,218.84125449092306
2026-03-02 22:22:24_100_0.3_52,10,2,dynamic_10,"(126.83594469470673, 37.31737778868872)",0312,624,SHUTTLE0005,0.36139257361195914,92.36139257361197,624.0,649.0,True,SHUTTLE0005,,774.0,32.638607426388035
