scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,boardingtime,success,shuttleID,arrivaltime,increased_time,pathChanged
2026-03-03 13:51:18_100_0.3_84,1,2,dynamic_1,"(126.84994433721756, 37.31932018489007)",0456,49,SHUTTLE0001,52.31700238557047,324.3170023855705,49.0,84.0,True,SHUTTLE0001,319.0,-89.3170023855705,
2026-03-03 13:51:18_100_0.3_84,2,4,dynamic_2,"(126.83536642348973, 37.297993249438456)",0203,90,SHUTTLE0002,97.20270054002123,255.20270054002123,90.0,175.0,True,SHUTTLE0002,647.0,216.79729945997877,1.0
2026-03-03 13:51:18_100_0.3_84,3,3,dynamic_3,"(126.8361379188636, 37.29248521262085)",0196,232,SHUTTLE0002,151.24265719082211,82.24265719082211,232.0,347.0,True,SHUTTLE0002,422.0,-7.242657190822115,
2026-03-03 13:51:18_100_0.3_84,4,2,dynamic_4,"(126.8327695494734, 37.30763264693469)",0203,241,SHUTTLE0003,123.13087823966792,102.13087823966792,241.0,386.0,True,SHUTTLE0003,491.0,2.869121760332078,
2026-03-03 13:51:18_100_0.3_84,5,2,dynamic_5,"(126.83212906860915, 37.30918127970802)",0138,260,SHUTTLE0005,131.14605379099774,376.1460537909977,260.0,415.0,True,SHUTTLE0005,690.0,-101.14605379099771,
2026-03-03 13:51:18_100_0.3_84,6,2,dynamic_6,"(126.85900569157108, 37.285066244661984)",0116,271,SHUTTLE0006,100.24525410902216,366.24525410902214,271.0,336.0,True,SHUTTLE0006,631.0,-71.24525410902214,
2026-03-03 13:51:18_100_0.3_84,7,2,dynamic_7,"(126.86329610987937, 37.30160202706243)",0274,289,SHUTTLE0004,156.04574786626355,269.0457478662636,289.0,414.0,True,SHUTTLE0004,599.0,-84.04574786626358,
2026-03-03 13:51:18_100_0.3_84,8,2,dynamic_8,"(126.83663107315134, 37.31610587879767)",0158,582,SHUTTLE0003,0.16630182502303115,247.16630182502303,582.0,607.0,True,SHUTTLE0003,1193.0,338.833698174977,1.0
2026-03-03 13:51:18_100_0.3_84,9,3,dynamic_9,"(126.85823700008208, 37.28959022602679)",0221,678,SHUTTLE0003,256.3238832052602,165.32388320526022,678.0,883.0,True,SHUTTLE0003,1008.0,-40.323883205260216,
2026-03-03 13:51:18_100_0.3_84,10,2,dynamic_10,"(126.8637894906234, 37.30271028211258)",0203,738,SHUTTLE0002,202.1775824181938,202.1775824181938,738.0,923.0,True,SHUTTLE0002,1108.0,-17.177582418193794,
2026-03-03 13:51:18_100_0.3_84,11,2,dynamic_11,"(126.8179565065909, 37.309254979552236)",0203,804,SHUTTLE0006,96.3299695996927,171.3299695996927,804.0,929.0,True,SHUTTLE0006,1064.0,-36.3299695996927,
2026-03-03 13:51:18_100_0.3_84,12,3,dynamic_12,"(126.83106231699665, 37.3104958240689)",0151,836,SHUTTLE0001,219.2993296530025,129.2993296530025,836.0,1021.0,True,SHUTTLE0001,1312.0,161.7006703469975,1.0
2026-03-03 13:51:18_100_0.3_84,13,4,dynamic_13,"(126.86272374413666, 37.30242288394475)",0255,837,SHUTTLE0005,222.19379763386192,167.1937976338619,837.0,991.0,True,SHUTTLE0005,1136.0,-22.19379763386189,
2026-03-03 13:51:18_100_0.3_84,14,2,dynamic_14,"(126.83680249937032, 37.318502735056754)",0170,868,SHUTTLE0004,305.13635159124794,210.13635159124797,868.0,1404.0,True,SHUTTLE0004,1599.0,-15.136351591247973,1.0
2026-03-03 13:51:18_100_0.3_84,15,4,dynamic_15,"(126.84208358945862, 37.321136474452736)",0166,876,SHUTTLE0001,284.9351629247146,215.33650361870957,876.0,1207.0,True,SHUTTLE0001,1754.0,331.66349638129043,2.0
2026-03-03 13:51:18_100_0.3_84,16,2,dynamic_16,"(126.84506180787903, 37.30431707994868)",0158,896,SHUTTLE0005,361.47913706172284,136.09154179399906,896.0,1261.0,True,SHUTTLE0005,1805.0,407.90845820600094,1.0
2026-03-03 13:51:18_100_0.3_84,17,2,dynamic_17,"(126.83116009054197, 37.3090655477353)",0348,929,SHUTTLE0004,144.18597138515517,165.18597138515517,929.0,1084.0,True,SHUTTLE0004,1239.0,-10.18597138515517,
