scenario_info,currenttime,shuttle_id,shuttle_state,cur_dst,cur_node,cur_path,cur_psgr,cur_psgr_num
2026-03-03 13:44:20_100_0.3_59,129.0,SHUTTLE0001,MOVE,[],0101,"['0101', '0443', '0110', '0414', '0154', '0309', '0248', '0187', '0151', '0093', '0084', '0428', '0003', '0377', '0311', '0449', '0412', '0273', '0345', '0297', 'dynamic_1', '0297', '0089', '0317', '0261', '0088', '0476', '0250', '0455', '0439', '0387', '0334', '0168', '0382', '0103']",[],0
2026-03-03 13:44:20_100_0.3_59,139.0,SHUTTLE0001,MOVE,[],0443,"['0443', '0110', '0414', '0154', '0309', '0248', '0187', '0151', '0093', '0084', '0428', '0003', '0377', '0311', '0449', '0412', '0273', '0345', '0297', 'dynamic_1', '0297', '0089', '0317', '0261', '0088', '0476', '0250', '0455', '0439', '0387', '0334', '0168', '0382', '0103']",[],0
2026-03-03 13:44:20_100_0.3_59,149.0,SHUTTLE0001,MOVE,[],0110,"['0110', '0414', '0154', '0309', '0248', '0187', '0151', '0093', '0084', '0428', '0003', '0377', '0311', '0449', '0412', '0273', '0345', '0297', 'dynamic_1', '0297', '0089', '0317', '0261', '0088', '0476', '0250', '0455', '0439', '0387', '0334', '0168', '0382', '0103']",[],0
2026-03-03 13:44:20_100_0.3_59,159.0,SHUTTLE0001,MOVE,[],0414,"['0414', '0154', '0309', '0248', '0187', '0151', '0093', '0084', '0428', '0003', '0377', '0311', '0449', '0412', '0273', '0345', '0297', 'dynamic_1', '0297', '0089', '0317', '0261', '0088', '0476', '0250', '0455', '0439', '0387', '0334', '0168', '0382', '0103']",[],0
2026-03-03 13:44:20_100_0.3_59,169.0,SHUTTLE0001,MOVE,[],0154,"['0154', '0309', '0248', '0187', '0151', '0093', '0084', '0428', '0003', '0377', '0311', '0449', '0412', '0273', '0345', '0297', 'dynamic_1', '0297', '0089', '0317', '0261', '0088', '0476', '0250', '0455', '0439', '0387', '0334', '0168', '0382', '0103']",[],0
2026-03-03 13:44:20_100_0.3_59,179.0,SHUTTLE0001,MOVE,[],0309,"['0309', '0248', '0187', '0151', '0093', '0084', '0428', '0003', '0377', '0311', '0449', '0412', '0273', '0345', '0297', 'dynamic_1', '0297', '0089', '0317', '0261', '0088', '0476', '0250', '0455', '0439', '0387', '0334', '0168', '0382', '0103']",[],0
2026-03-03 13:44:20_100_0.3_59,189.0,SHUTTLE0001,MOVE,[],0248,"['0248', '0187', '0151', '0093', '0084', '0428', '0003', '0377', '0311', '0449', '0412', '0273', '0345', '0297', 'dynamic_1', '0297', '0089', '0317', '0261', '0088', '0476', '0250', '0455', '0439', '0387', '0334', '0168', '0382', '0103']",[],0
2026-03-03 13:44:20_100_0.3_59,199.0,SHUTTLE0001,MOVE,[],0187,"['0187', '0151', '0093', '0084', '0428', '0003', '0377', '0311', '0449', '0412', '0273', '0345', '0297', 'dynamic_1', '0297', '0089', '0317', '0261', '0088', '0476', '0250', '0455', '0439', '0387', '0334', '0168', '0382', '0103']",[],0
2026-03-03 13:44:20_100_0.3_59,209.0,SHUTTLE0001,MOVE,[],0151,"['0151', '0093', '0084', '0428', '0003', '0377', '0311', '0449', '0412', '0273', '0345', '0297', 'dynamic_1', '0297', '0089', '0317', '0261', '0088', '0476', '0250', '0455', '0439', '0387', '0334', '0168', '0382', '0103']",[],0
2026-03-03 13:44:20_100_0.3_59,219.0,SHUTTLE0001,MOVE,[],0093,"['0093', '0084', '0428', '0003', '0377', '0311', '0449', '0412', '0273', '0345', '0297', 'dynamic_1', '0297', '0089', '0317', '0261', '0088', '0476', '0250', '0455', '0439', '0387', '0334', '0168', '0382', '0103']",[],0
2026-03-03 13:44:20_100_0.3_59,229.0,SHUTTLE0001,MOVE,[],0084,"['0084', '0428', '0003', '0377', '0311', '0449', '0412', '0273', '0345', '0297', 'dynamic_1', '0297', '0089', '0317', '0261', '0088', '0476', '0250', '0455', '0439', '0387', '0334', '0168', '0382', '0103']",[],0
2026-03-03 13:44:20_100_0.3_59,239.0,SHUTTLE0001,MOVE,[],0428,"['0428', '0003', '0377', '0311', '0449', '0412', '0273', '0345', '0297', 'dynamic_1', '0297', '0089', '0317', '0261', '0088', '0476', '0250', '0455', '0439', '0387', '0334', '0168', '0382', '0103']",[],0
2026-03-03 13:44:20_100_0.3_59,249.0,SHUTTLE0001,MOVE,[],0003,"['0003', '0377', '0311', '0449', '0412', '0273', '0345', '0297', 'dynamic_1', '0297', '0089', '0317', '0261', '0088', '0476', '0250', '0455', '0439', '0387', '0334', '0168', '0382', '0103']",[],0
2026-03-03 13:44:20_100_0.3_59,259.0,SHUTTLE0001,MOVE,[],0377,"['0377', '0311', '0449', '0412', '0273', '0345', '0297', 'dynamic_1', '0297', '0089', '0317', '0261', '0088', '0476', '0250', '0455', '0439', '0387', '0334', '0168', '0382', '0103']",[],0
2026-03-03 13:44:20_100_0.3_59,269.0,SHUTTLE0001,MOVE,[],0311,"['0311', '0449', '0412', '0273', '0345', '0297', 'dynamic_1', '0297', '0089', '0317', '0261', '0088', '0476', '0250', '0455', '0439', '0387', '0334', '0168', '0382', '0103']",[],0
2026-03-03 13:44:20_100_0.3_59,279.0,SHUTTLE0001,MOVE,[],0449,"['0449', '0412', '0273', '0345', '0297', 'dynamic_1', '0297', '0089', '0317', '0261', '0088', '0476', '0250', '0455', '0439', '0387', '0334', '0168', '0382', '0103']",[],0
2026-03-03 13:44:20_100_0.3_59,289.0,SHUTTLE0001,MOVE,[],0412,"['0412', '0273', '0345', '0297', 'dynamic_1', '0297', '0089', '0317', '0261', '0088', '0476', '0250', '0455', '0439', '0387', '0334', '0168', '0382', '0103']",[],0
2026-03-03 13:44:20_100_0.3_59,299.0,SHUTTLE0001,MOVE,[],0273,"['0273', '0345', '0297', 'dynamic_1', '0297', '0089', '0317', '0261', '0088', '0476', '0250', '0455', '0439', '0387', '0334', '0168', '0382', '0103']",[],0
2026-03-03 13:44:20_100_0.3_59,309.0,SHUTTLE0001,MOVE,[],0345,"['0345', '0297', 'dynamic_1', '0297', '0089', '0317', '0261', '0088', '0476', '0250', '0455', '0439', '0387', '0334', '0168', '0382', '0103']",[],0
2026-03-03 13:44:20_100_0.3_59,319.0,SHUTTLE0001,MOVE,[],0297,"['0297', 'dynamic_1', '0297', '0089', '0317', '0261', '0088', '0476', '0250', '0455', '0439', '0387', '0334', '0168', '0382', '0103']",[],0
2026-03-03 13:44:20_100_0.3_59,329.0,SHUTTLE0001,MOVE,[],dynamic_1,"['dynamic_1', '0297', '0089', '0317', '0261', '0088', '0476', '0250', '0455', '0439', '0387', '0334', '0168', '0382', '0103']",[],0
2026-03-03 13:44:20_100_0.3_59,344.0,SHUTTLE0001,MOVE,[],dynamic_1,"['dynamic_1', '0297', '0089', '0317', '0261', '0088', '0476', '0250', '0455', '0439', '0387', '0334', '0168', '0382', '0103']",[1],4
