scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,boardingtime,success,shuttleID,arrivaltime,increased_time,pathChanged
2026-03-03 12:19:14_100_0.3_81,1,2,dynamic_1,"(126.83318100937016, 37.295767148012516)",0349,14,SHUTTLE0002,118.35583455962517,263.3558345596252,14.0,109.0,True,SHUTTLE0002,278.0,-94.35583455962518,
2026-03-03 12:19:14_100_0.3_81,2,2,dynamic_2,"(126.81570096501203, 37.305250141572856)",0019,66,SHUTTLE0003,89.45950479852623,266.45950479852627,66.0,151.0,True,SHUTTLE0003,376.0,-41.45950479852627,
2026-03-03 12:19:14_100_0.3_81,3,2,dynamic_3,"(126.83955509716328, 37.30142922251788)",0395,97,SHUTTLE0004,106.06471758408959,89.06471758408959,97.0,192.0,True,SHUTTLE0004,267.0,-14.064717584089593,
2026-03-03 12:19:14_100_0.3_81,4,2,dynamic_4,"(126.8519631764594, 37.29671945146141)",0140,203,SHUTTLE0002,107.2401310703382,308.2401310703382,203.0,303.0,True,SHUTTLE0002,508.0,-103.24013107033818,
2026-03-03 12:19:14_100_0.3_81,5,2,dynamic_5,"(126.82728296302786, 37.31604200176605)",0028,469,SHUTTLE0005,67.25769742552414,263.25769742552416,469.0,554.0,True,SHUTTLE0005,779.0,-38.25769742552416,
2026-03-03 12:19:14_100_0.3_81,6,2,dynamic_6,"(126.8600370848266, 37.285054509249754)",0034,509,SHUTTLE0006,100.20803449345372,351.20803449345374,509.0,574.0,True,SHUTTLE0006,1101.0,175.79196550654626,1.0
2026-03-03 12:19:14_100_0.3_81,7,3,dynamic_7,"(126.83290949574936, 37.29727090219587)",0302,557,SHUTTLE0004,0.2787656299451538,151.27876562994516,557.0,582.0,True,SHUTTLE0004,738.0,4.7212343700548445,
2026-03-03 12:19:14_100_0.3_81,8,3,dynamic_8,"(126.83182564146536, 37.31010372082895)",0114,713,SHUTTLE0004,92.17768122895954,213.17768122895956,713.0,1112.0,True,SHUTTLE0004,1278.0,-47.17768122895956,1.0
2026-03-03 12:19:14_100_0.3_81,9,2,dynamic_9,"(126.8597169935523, 37.30037390709357)",0123,746,SHUTTLE0006,115.17545576429337,129.17545576429336,746.0,861.0,True,SHUTTLE0006,986.0,-4.1754557642933605,
2026-03-03 12:19:14_100_0.3_81,10,2,dynamic_10,"(126.84587240544764, 37.309874223820906)",0417,775,SHUTTLE0001,135.15770271552918,100.15770271552917,775.0,940.0,True,SHUTTLE0001,1055.0,14.842297284470831,
