scenario_info,currenttime,shuttle_id,shuttle_state,cur_dst,cur_node,cur_path,cur_psgr,cur_psgr_num
2026-03-03 12:31:36_100_0.3_17,6.0,SHUTTLE0006,MOVE,[],0355,"['0355', '0067', '0152', '0057', '0277', '0192', '0106', '0423', '0482', 'dynamic_1', '0482', '0354', '0141', '0130', '0263', '0363', '0455', '0250', '0124', '0438', '0178', '0151']",[],0
2026-03-03 12:31:36_100_0.3_17,16.0,SHUTTLE0006,MOVE,[],0067,"['0067', '0152', '0057', '0277', '0192', '0106', '0423', '0482', 'dynamic_1', '0482', '0354', '0141', '0130', '0263', '0363', '0455', '0250', '0124', '0438', '0178', '0151']",[],0
2026-03-03 12:31:36_100_0.3_17,26.0,SHUTTLE0006,MOVE,[],0152,"['0152', '0057', '0277', '0192', '0106', '0423', '0482', 'dynamic_1', '0482', '0354', '0141', '0130', '0263', '0363', '0455', '0250', '0124', '0438', '0178', '0151']",[],0
2026-03-03 12:31:36_100_0.3_17,36.0,SHUTTLE0006,MOVE,[],0057,"['0057', '0277', '0192', '0106', '0423', '0482', 'dynamic_1', '0482', '0354', '0141', '0130', '0263', '0363', '0455', '0250', '0124', '0438', '0178', '0151']",[],0
2026-03-03 12:31:36_100_0.3_17,46.0,SHUTTLE0006,MOVE,[],0277,"['0277', '0192', '0106', '0423', '0482', 'dynamic_1', '0482', '0354', '0141', '0130', '0263', '0363', '0455', '0250', '0124', '0438', '0178', '0151']",[],0
2026-03-03 12:31:36_100_0.3_17,56.0,SHUTTLE0006,MOVE,[],0192,"['0192', '0106', '0423', '0482', 'dynamic_1', '0482', '0354', '0141', '0130', '0263', '0363', '0455', '0250', '0124', '0438', '0178', '0151']",[],0
2026-03-03 12:31:36_100_0.3_17,66.0,SHUTTLE0006,MOVE,[],0106,"['0106', '0423', '0482', 'dynamic_1', '0482', '0354', '0141', '0130', '0263', '0363', '0455', '0250', '0124', '0438', '0178', '0151']",[],0
2026-03-03 12:31:36_100_0.3_17,76.0,SHUTTLE0006,MOVE,[],0423,"['0423', '0482', 'dynamic_1', '0482', '0354', '0141', '0130', '0263', '0363', '0455', '0250', '0124', '0438', '0178', '0151']",[],0
2026-03-03 12:31:36_100_0.3_17,86.0,SHUTTLE0006,MOVE,[],0482,"['0482', 'dynamic_1', '0482', '0354', '0141', '0130', '0263', '0363', '0455', '0250', '0124', '0438', '0178', '0151']",[],0
2026-03-03 12:31:36_100_0.3_17,96.0,SHUTTLE0006,MOVE,[],dynamic_1,"['dynamic_1', '0482', '0354', '0141', '0130', '0263', '0363', '0455', '0250', '0124', '0438', '0178', '0151']",[],0
2026-03-03 12:31:36_100_0.3_17,111.0,SHUTTLE0006,MOVE,[],dynamic_1,"['dynamic_1', '0482', '0354', '0141', '0130', '0263', '0363', '0455', '0250', '0124', '0438', '0178', '0151']",[1],4
2026-03-03 12:31:36_100_0.3_17,121.0,SHUTTLE0006,MOVE,[],0482,"['0482', '0354', '0141', '0130', '0263', '0363', '0455', '0250', '0124', '0438', '0178', '0151']",[1],4
2026-03-03 12:31:36_100_0.3_17,131.0,SHUTTLE0006,MOVE,[],0354,"['0354', '0141', '0130', '0263', '0363', '0455', '0250', '0124', '0438', '0178', '0151']",[1],4
