scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,boardingtime,success,shuttleID,arrivaltime,increased_time,pathChanged
2026-03-03 12:40:13_100_0.3_42,1,4,dynamic_1,"(126.83188318014429, 37.30837257150782)",0306,18,SHUTTLE0003,125.02483172543721,24.02483172543721,18.0,183.0,True,SHUTTLE0003,258.0,50.97516827456279,
2026-03-03 12:40:13_100_0.3_42,2,2,dynamic_2,"(126.8366252561368, 37.31734897190814)",0349,21,SHUTTLE0001,71.25089740361581,274.2508974036158,21.0,96.0,True,SHUTTLE0001,341.0,-29.250897403615795,
2026-03-03 12:40:13_100_0.3_42,3,4,dynamic_3,"(126.83961193378494, 37.2961958174564)",0226,76,SHUTTLE0002,109.13199910522273,138.13199910522275,76.0,189.0,True,SHUTTLE0002,399.0,71.86800089477725,1.0
2026-03-03 12:40:13_100_0.3_42,4,3,dynamic_4,"(126.86022951571299, 37.30438652555237)",0160,148,SHUTTLE0004,169.344381776926,291.344381776926,148.0,293.0,True,SHUTTLE0004,590.0,5.655618223073986,1.0
2026-03-03 12:40:13_100_0.3_42,5,3,dynamic_5,"(126.8361128281159, 37.295962716835945)",0221,154,SHUTTLE0002,68.32761455051785,243.06361634007237,154.0,244.0,True,SHUTTLE0002,494.0,6.936383659927628,
2026-03-03 12:40:13_100_0.3_42,6,3,dynamic_6,"(126.8375292742428, 37.3003043107567)",0394,283,SHUTTLE0003,146.08875069293939,163.08875069293939,283.0,408.0,True,SHUTTLE0003,604.0,32.911249307060615,
2026-03-03 12:40:13_100_0.3_42,7,3,dynamic_7,"(126.83947025871359, 37.296570498457896)",0031,335,SHUTTLE0004,215.23796978685326,49.23796978685325,335.0,510.0,True,SHUTTLE0004,555.0,-4.237969786853249,
2026-03-03 12:40:13_100_0.3_42,8,3,dynamic_8,"(126.83326672305697, 37.311723742623904)",0143,399,SHUTTLE0005,126.21755824503146,58.21755824503146,399.0,559.0,True,SHUTTLE0005,664.0,46.78244175496854,
2026-03-03 12:40:13_100_0.3_42,9,2,dynamic_9,"(126.85143540179683, 37.29511696658401)",0178,450,SHUTTLE0001,0.349367546793316,219.3493675467933,450.0,475.0,True,SHUTTLE0001,1090.0,395.6506324532067,1.0
2026-03-03 12:40:13_100_0.3_42,10,2,dynamic_10,"(126.83212720961954, 37.30740028467453)",0407,494,SHUTTLE0005,111.53193116859063,126.0968146785277,494.0,719.0,True,SHUTTLE0005,853.0,7.903185321472293,
2026-03-03 12:40:13_100_0.3_42,11,4,dynamic_11,"(126.85176225227055, 37.28991375915946)",0169,565,SHUTTLE0001,175.11774294479412,269.11774294479414,565.0,700.0,True,SHUTTLE0001,925.0,-44.117742944794145,
2026-03-03 12:40:13_100_0.3_42,12,3,dynamic_12,"(126.8409370426654, 37.313135921726754)",0334,579,SHUTTLE0003,23.14429795097024,110.14429795097024,579.0,649.0,True,SHUTTLE0003,804.0,44.85570204902976,
2026-03-03 12:40:13_100_0.3_42,13,3,dynamic_13,"(126.85288319225445, 37.296139350820276)",0007,597,SHUTTLE0002,164.29803937276185,295.2980393727619,597.0,722.0,True,SHUTTLE0002,917.0,-100.29803937276188,
