scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,boardingtime,success,shuttleID,arrivaltime,increased_time,pathChanged
2026-03-02 22:34:08_100_0.3_10,1,2,dynamic_1,"(126.84931607263184, 37.313509118515874)",0355,184,SHUTTLE0001,95.14736808242102,294.14736808242105,184,319.0,True,SHUTTLE0001,524.0,-89.14736808242105,
2026-03-02 22:34:08_100_0.3_10,2,2,dynamic_2,"(126.85595412153128, 37.29141197964321)",0085,457,SHUTTLE0004,119.30878229472938,174.30878229472938,457,532.0,True,SHUTTLE0004,711.0,4.691217705270617,
2026-03-02 22:34:08_100_0.3_10,3,3,dynamic_3,"(126.85616789888873, 37.30437961418807)",0196,479,SHUTTLE0002,153.27863370584907,215.27863370584907,479,614.0,True,SHUTTLE0002,789.0,-40.278633705849074,
2026-03-02 22:34:08_100_0.3_10,4,4,dynamic_4,"(126.83452175501873, 37.29603701877243)",0403,493,SHUTTLE0003,322.2470535137742,176.24705351377418,493,748.0,True,SHUTTLE0003,1234.0,309.7529464862258,1.0
2026-03-02 22:34:08_100_0.3_10,5,2,dynamic_5,"(126.85212847752966, 37.29619106822978)",0114,504,SHUTTLE0006,171.07674890086952,254.07674890086952,504,599.0,True,SHUTTLE0006,774.0,-79.07674890086952,
2026-03-02 22:34:08_100_0.3_10,6,4,dynamic_6,"(126.86378354495358, 37.28930291390899)",0419,561,SHUTTLE0001,52.118060994708465,308.11806099470846,561,616.0,True,SHUTTLE0001,851.0,-73.11806099470846,
2026-03-02 22:34:08_100_0.3_10,7,2,dynamic_7,"(126.83424796536985, 37.29901148151437)",0456,586,SHUTTLE0004,225.10966914167034,71.10966914167035,586,826.0,True,SHUTTLE0004,881.0,-16.109669141670352,
2026-03-02 22:34:08_100_0.3_10,8,4,dynamic_8,"(126.83261221316145, 37.30893426367843)",0349,839,SHUTTLE0003,133.21470450167988,245.21470450167988,839,964.0,True,SHUTTLE0003,1159.0,-50.214704501679876,
2026-03-02 22:34:08_100_0.3_10,9,3,dynamic_9,"(126.83374777851031, 37.29514331077623)",0146,898,SHUTTLE0004,55.28883539724579,245.2888353972458,898,943.0,True,SHUTTLE0004,1138.0,-50.288835397245805,
2026-03-02 22:34:08_100_0.3_10,10,4,dynamic_10,"(126.84712982972226, 37.31670910637482)",0274,1008,SHUTTLE0001,40.34312743726091,259.34312743726093,1008,1073.0,True,SHUTTLE0001,1268.0,-64.34312743726093,
