scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,boardingtime,success,shuttleID,pathChanged,arrivaltime,increased_time
2026-03-02 22:34:38_100_0.3_13,1,2,dynamic_1,"(126.83937560126583, 37.30165578299665)",0349,142,SHUTTLE0002,11.117473825355768,169.11747382535577,142,177.0,True,SHUTTLE0002,1.0,610.0,263.8825261746442
2026-03-02 22:34:38_100_0.3_13,2,2,dynamic_2,"(126.86432696911157, 37.28629009768625)",0132,187,SHUTTLE0006,68.26867520186316,473.2686752018632,187,232.0,True,SHUTTLE0006,1.0,947.0,241.73132479813682
2026-03-02 22:34:38_100_0.3_13,3,2,dynamic_3,"(126.83039421881881, 37.29600389240258)",0114,255,SHUTTLE0002,201.24269320192585,116.24269320192585,255,380.0,True,SHUTTLE0002,,445.0,-51.242693201925846
2026-03-02 22:34:38_100_0.3_13,4,2,dynamic_4,"(126.84261998743135, 37.29654149604937)",0274,296,SHUTTLE0004,228.19356630252477,164.19356630252477,296,451.0,True,SHUTTLE0004,,536.0,-79.19356630252477
2026-03-02 22:34:38_100_0.3_13,5,4,dynamic_5,"(126.83039094886925, 37.296421537588344)",0173,362,SHUTTLE0006,264.1623432495908,94.16234324959076,362,577.0,True,SHUTTLE0006,,642.0,-29.162343249590762
2026-03-02 22:34:38_100_0.3_13,6,2,dynamic_6,"(126.85633406400274, 37.291831165541815)",0203,472,SHUTTLE0001,265.3918773844256,248.39187738442558,472,737.0,True,SHUTTLE0001,,992.0,6.608122615574416
2026-03-02 22:34:38_100_0.3_13,7,2,dynamic_7,"(126.83018186496197, 37.30926729291989)",0369,686,SHUTTLE0003,111.14951451225966,76.14951451225966,686,801.0,True,SHUTTLE0003,,896.0,18.850485487740343
2026-03-02 22:34:38_100_0.3_13,8,3,dynamic_8,"(126.83345837922145, 37.30864852708453)",0203,702,SHUTTLE0005,139.33992840108385,91.33992840108385,702,897.0,True,SHUTTLE0005,,992.0,3.660071598916147
2026-03-02 22:34:38_100_0.3_13,9,4,dynamic_9,"(126.85108157354756, 37.2951893415199)",0412,743,SHUTTLE0002,0.40834004346804126,265.40834004346806,743,768.0,True,SHUTTLE0002,,943.0,-90.40834004346806
2026-03-02 22:34:38_100_0.3_13,10,2,dynamic_10,"(126.83348018728297, 37.29600169978417)",0274,874,SHUTTLE0004,52.24402659736434,52.24402659736434,874,919.0,True,SHUTTLE0004,,964.0,-7.244026597364339
